"station","system","system_name","start_time","end_time","snr_p10","baseline_snr_p10_mean","baseline_snr_p10_std","baseline_days","delta_snr_p10","low_snr_frac_lt30","baseline_low30_mean","delta_low30","active_sv_mean","baseline_active_sv_mean","delta_active_sv","epoch_count","snr_valid_count"
"BUCU00ROU","G","GPS","2024-05-10T04:30:00","2024-05-10T04:44:30","40.3","40.176249999999996","0.870683400170999","4","0.12375000000000114","0.0058422590068159","0.0008711120892018501","0.00497114691761405","10.566666666666666","12.4","-1.833333333333334","30","1027"
"BUCU00ROU","R","GLONASS","2024-05-10T04:30:00","2024-05-10T04:44:30","38.395","39.0375","1.3193274801958783","4","-0.6424999999999983","0.0","0.007844361714903299","-0.007844361714903299","9.5","9.1","0.40000000000000036","30","840"
"BUCU00ROU","C","BeiDou","2024-05-10T04:45:00","2024-05-10T04:59:30","40.295","41.0125","0.6675514961409366","4","-0.7175000000000011","0.0","0.000161186331399075","-0.000161186331399075","14.0","15.408333333333333","-1.4083333333333332","30","1530"
"BUCU00ROU","E","Galileo","2024-05-10T04:45:00","2024-05-10T04:59:30","41.395","41.75","2.566125484071269","4","-0.3549999999999969","0.0","0.0","0.0","9.0","8.35","0.6500000000000004","30","1350"
"BUCU00ROU","G","GPS","2024-05-10T04:45:00","2024-05-10T04:59:30","41.35","39.5","0.4062019202317967","4","1.8500000000000014","0.0","0.0013697008605335502","-0.0013697008605335502","10.2","11.683333333333334","-1.4833333333333343","30","1026"
"BUCU00ROU","R","GLONASS","2024-05-10T04:45:00","2024-05-10T04:59:30","40.145","38.6","2.0443254796305457","4","1.5450000000000017","0.0","0.000664010624169975","-0.000664010624169975","9.0","9.308333333333334","-0.30833333333333357","30","780"
"BUCU00ROU","C","BeiDou","2024-05-10T05:00:00","2024-05-10T05:14:30","38.725","41.2125","0.42303467154990304","4","-2.487499999999997","0.0048746518105849","0.0013552483148755001","0.0035194034957094","13.233333333333333","14.966666666666667","-1.7333333333333343","30","1436"
"BUCU00ROU","E","Galileo","2024-05-10T05:00:00","2024-05-10T05:14:30","40.35","41.26125","1.1543423452338573","4","-0.9112499999999955","0.0007518796992481","0.0002278942570647","0.0005239854421834","9.0","8.341666666666667","0.6583333333333332","30","1330"
"BUCU00ROU","G","GPS","2024-05-10T05:00:00","2024-05-10T05:14:30","41.215","39.935","1.0321256383470623","4","1.2800000000000011","0.0","0.00195898019902785","-0.00195898019902785","9.366666666666667","11.15","-1.7833333333333332","30","962"
"BUCU00ROU","R","GLONASS","2024-05-10T05:00:00","2024-05-10T05:14:30","40.7","37.065","1.33137773252622","4","3.635000000000005","0.0","0.008270594530876526","-0.008270594530876526","9.166666666666666","9.708333333333332","-0.5416666666666661","30","785"
"BUCU00ROU","C","BeiDou","2024-05-10T05:15:00","2024-05-10T05:29:30","37.785","40.875","0.3862210075418833","4","-3.0900000000000034","0.0027816411682892","0.0001577287066246","0.0026239124616645997","13.533333333333331","15.55","-2.0166666666666693","30","1438"
"BUCU00ROU","E","Galileo","2024-05-10T05:15:00","2024-05-10T05:29:30","43.15","41.42375","1.7004674602394876","4","1.7262500000000003","0.0008149959250203","0.0","0.0008149959250203","8.6","8.383333333333333","0.21666666666666679","30","1227"
"BUCU00ROU","G","GPS","2024-05-10T05:15:00","2024-05-10T05:29:30","41.440000000000005","40.39875","1.2843310515595254","4","1.0412500000000051","0.0","0.0","0.0","9.1","11.558333333333334","-2.458333333333334","30","969"
"BUCU00ROU","R","GLONASS","2024-05-10T05:15:00","2024-05-10T05:29:30","41.0","36.18125","1.9885521324152766","4","4.818750000000001","0.0012422360248447","0.0052610202063703496","-0.00401878418152565","9.833333333333334","9.808333333333334","0.025000000000000355","30","805"
"BUCU00ROU","C","BeiDou","2024-05-10T05:30:00","2024-05-10T05:44:30","37.3","40.56625","0.9841356190417411","4","-3.2662499999999994","0.002510985561833","0.00202663578459755","0.0004843497772354503","15.233333333333333","15.733333333333334","-0.5000000000000018","30","1593"
"BUCU00ROU","E","Galileo","2024-05-10T05:30:00","2024-05-10T05:44:30","42.65","41.8125","1.7852987611788294","4","0.8374999999999986","0.0","0.0","0.0","8.333333333333334","8.425","-0.09166666666666679","30","1248"
"BUCU00ROU","G","GPS","2024-05-10T05:30:00","2024-05-10T05:44:30","42.65","39.417500000000004","1.6682001278823433","4","3.2324999999999946","0.0","0.002004474814689025","-0.002004474814689025","9.0","12.208333333333334","-3.208333333333334","30","960"
"BUCU00ROU","R","GLONASS","2024-05-10T05:30:00","2024-05-10T05:44:30","40.8","36.65625","1.1447370513208115","4","4.143749999999997","0.0062421972534332","0.007819300891357375","-0.0015771036379241743","9.233333333333333","9.483333333333334","-0.2500000000000018","30","801"
"BUCU00ROU","C","BeiDou","2024-05-10T05:45:00","2024-05-10T05:59:30","37.095","40.3075","1.184718672653273","4","-3.2124999999999986","0.0012422360248447","0.002095379819918825","-0.0008531437950741252","15.3","16.03333333333333","-0.7333333333333307","30","1610"
"BUCU00ROU","E","Galileo","2024-05-10T05:45:00","2024-05-10T05:59:30","41.7","42.1125","2.318410015506318","4","-0.4124999999999943","0.0","0.000200160128102475","-0.000200160128102475","9.0","8.591666666666667","0.4083333333333332","30","1350"
"BUCU00ROU","G","GPS","2024-05-10T05:45:00","2024-05-10T05:59:30","43.595","39.625","1.763207304885052","4","3.969999999999999","0.0","0.004318128735378625","-0.004318128735378625","9.0","11.516666666666666","-2.5166666666666657","30","960"
"BUCU00ROU","R","GLONASS","2024-05-10T05:45:00","2024-05-10T05:59:30","32.7","37.60875","1.4640604211120054","4","-4.908749999999998","0.0493421052631578","0.0071256187122589","0.0422164865508989","10.566666666666666","9.166666666666668","1.3999999999999986","30","912"
"BUCU00ROU","C","BeiDou","2024-05-10T06:00:00","2024-05-10T06:14:30","35.8","40.4075","0.910068678727052","4","-4.607500000000002","0.0215672178289","0.001023391812865475","0.020543826016034526","13.7","15.875","-2.1750000000000007","30","1391"
"BUCU00ROU","E","Galileo","2024-05-10T06:00:00","2024-05-10T06:14:30","41.09","42.415","2.922903807289362","4","-1.3249999999999957","0.0","0.0","0.0","8.933333333333334","8.875","0.05833333333333357","30","1339"
"BUCU00ROU","G","GPS","2024-05-10T06:00:00","2024-05-10T06:14:30","43.9","39.7725","1.6499974747455441","4","4.127499999999998","0.0","0.003714452203608525","-0.003714452203608525","8.8","11.116666666666667","-2.3166666666666664","30","940"
"BUCU00ROU","R","GLONASS","2024-05-10T06:00:00","2024-05-10T06:14:30","35.43","37.51","2.2523432242888712","4","-2.0799999999999983","0.0023068050749711","0.001445058675201225","0.000861746399769875","9.966666666666669","9.25","0.7166666666666686","30","867"
"BUCU00ROU","C","BeiDou","2024-05-10T06:15:00","2024-05-10T06:29:30","39.955000000000005","40.0675","0.8363960385686532","4","-0.11249999999999716","0.0288461538461538","0.0029622390991748","0.025883914746979","13.333333333333334","16.275","-2.9416666666666647","30","1352"
"BUCU00ROU","E","Galileo","2024-05-10T06:15:00","2024-05-10T06:29:30","42.3","42.92375","1.903266380900652","4","-0.6237500000000011","0.0","0.0","0.0","7.333333333333333","8.775","-1.4416666666666673","30","1093"
"BUCU00ROU","G","GPS","2024-05-10T06:15:00","2024-05-10T06:29:30","42.87","41.1875","0.14361406616344904","4","1.6824999999999974","0.0041450777202072","0.003343625634691875","0.0008014520855153251","8.833333333333334","10.583333333333334","-1.75","30","965"
"BUCU00ROU","R","GLONASS","2024-05-10T06:15:00","2024-05-10T06:29:30","36.2","37.53375","2.0094500698781563","4","-1.3337499999999949","0.0084151472650771","0.0095856766432179","-0.0011705293781408","8.3","9.708333333333332","-1.4083333333333314","30","713"
"BUCU00ROU","C","BeiDou","2024-05-10T06:30:00","2024-05-10T06:44:30","39.7","40.23625","0.602430839737363","4","-0.5362499999999955","0.002770083102493","0.004402683081125025","-0.001632599978632025","13.9","15.575","-1.674999999999999","30","1444"
"BUCU00ROU","E","Galileo","2024-05-10T06:30:00","2024-05-10T06:44:30","41.035","43.275","1.9893466264077768","4","-2.240000000000002","0.0","0.000647749614751025","-0.000647749614751025","8.0","8.683333333333334","-0.6833333333333336","30","1198"
"BUCU00ROU","G","GPS","2024-05-10T06:30:00","2024-05-10T06:44:30","40.195","41.12125","1.3383968955433214","4","-0.9262500000000031","0.0","0.00295665912010965","-0.00295665912010965","10.0","10.066666666666666","-0.06666666666666643","30","1050"
"BUCU00ROU","R","GLONASS","2024-05-10T06:30:00","2024-05-10T06:44:30","36.84","38.705","2.122600606174731","4","-1.8649999999999949","0.0","0.0037813953297458503","-0.0037813953297458503","8.0","9.241666666666667","-1.2416666666666671","30","690"
"BUCU00ROU","C","BeiDou","2024-05-10T06:45:00","2024-05-10T06:59:30","39.75","39.57","1.040640828207951","4","0.17999999999999972","0.0006793478260869","0.003493430247866575","-0.002814082421779675","14.0","14.625","-0.625","30","1472"
"BUCU00ROU","E","Galileo","2024-05-10T06:45:00","2024-05-10T06:59:30","40.6","43.29875","1.9439666277999732","4","-2.698749999999997","0.0","0.0","0.0","8.0","8.466666666666667","-0.4666666666666668","30","1200"
"BUCU00ROU","G","GPS","2024-05-10T06:45:00","2024-05-10T06:59:30","38.51","41.89875","1.329062169351001","4","-3.3887500000000017","0.0","0.000977284051107675","-0.000977284051107675","10.633333333333333","9.85","0.7833333333333332","30","1113"
"BUCU00ROU","R","GLONASS","2024-05-10T06:45:00","2024-05-10T06:59:30","34.78","38.925","1.82688259064451","4","-4.144999999999996","0.0043668122270742","0.00398936170212765","0.0003774505249465503","7.966666666666667","9.358333333333334","-1.3916666666666675","30","687"
"BUCU00ROU","C","BeiDou","2024-05-10T07:00:00","2024-05-10T07:14:30","39.690000000000005","40.2525","0.4878780585351257","4","-0.5624999999999929","0.0035211267605633","0.00080941512187025","0.00271171163869305","13.466666666666669","13.7","-0.23333333333333073","30","1420"
"BUCU00ROU","E","Galileo","2024-05-10T07:00:00","2024-05-10T07:14:30","40.045","42.86125","2.4512594551916935","4","-2.8162499999999966","0.0","0.0","0.0","8.0","8.516666666666666","-0.5166666666666657","30","1200"
"BUCU00ROU","G","GPS","2024-05-10T07:00:00","2024-05-10T07:14:30","38.940000000000005","42.06625","1.8975131751848275","4","-3.1262499999999918","0.0007942811755361","0.0007789824711597501","1.529870437634985e-05","12.0","9.2","2.8000000000000007","30","1259"
"BUCU00ROU","R","GLONASS","2024-05-10T07:00:00","2024-05-10T07:14:30","35.7","38.5475","2.0119248660590356","4","-2.8474999999999966","0.0","0.0013227513227513","-0.0013227513227513","8.266666666666667","8.85","-0.5833333333333321","30","720"
"BUCU00ROU","C","BeiDou","2024-05-10T07:15:00","2024-05-10T07:29:30","41.41","39.195","1.7478462937760502","4","2.2149999999999963","0.002377179080824","0.000455927051671725","0.0019212520291522748","12.333333333333334","14.283333333333333","-1.9499999999999993","30","1262"
"BUCU00ROU","E","Galileo","2024-05-10T07:15:00","2024-05-10T07:29:30","39.25","42.37125","2.180005256109872","4","-3.1212500000000034","0.0","0.000203252032520325","-0.000203252032520325","8.0","8.558333333333334","-0.5583333333333336","30","1200"
"BUCU00ROU","G","GPS","2024-05-10T07:15:00","2024-05-10T07:29:30","37.195","42.045","1.5272142395005766","4","-4.850000000000001","0.0007575757575757","0.0","0.0007575757575757","12.533333333333331","8.925","3.6083333333333307","30","1320"
"BUCU00ROU","R","GLONASS","2024-05-10T07:15:00","2024-05-10T07:29:30","35.8","37.70875","2.11134386509319","4","-1.9087500000000048","0.0113895216400911","0.0060250418353601","0.005364479804731","9.566666666666666","8.825","0.7416666666666671","30","878"
"BUCU00ROU","C","BeiDou","2024-05-10T07:30:00","2024-05-10T07:44:30","39.6","38.3","2.080464691681486","4","1.3000000000000043","0.0","0.00075255869957855","-0.00075255869957855","12.966666666666669","15.625","-2.6583333333333314","30","1334"
"BUCU00ROU","E","Galileo","2024-05-10T07:30:00","2024-05-10T07:44:30","38.51","42.2425","2.2596957759840146","4","-3.7325000000000017","0.0","0.0","0.0","8.466666666666667","8.333333333333334","0.13333333333333286","30","1263"
"BUCU00ROU","G","GPS","2024-05-10T07:30:00","2024-05-10T07:44:30","40.9","42.51125","0.4177394522905366","4","-1.6112499999999983","0.0009775171065493","0.0","0.0009775171065493","10.066666666666666","9.25","0.8166666666666664","30","1023"
"BUCU00ROU","R","GLONASS","2024-05-10T07:30:00","2024-05-10T07:44:30","37.6","36.53","1.938710911920601","4","1.0700000000000003","0.0034802784222737","0.013837000927646725","-0.010356722505373025","9.266666666666667","9.075","0.1916666666666682","30","862"
"BUCU00ROU","C","BeiDou","2024-05-10T07:45:00","2024-05-10T07:59:30","39.45","37.82875","2.0988027341002464","4","1.6212500000000034","0.0","0.005433641552993775","-0.005433641552993775","14.066666666666666","15.575","-1.5083333333333329","30","1474"
"BUCU00ROU","E","Galileo","2024-05-10T07:45:00","2024-05-10T07:59:30","39.28","41.52375","2.117763659303528","4","-2.2437499999999986","0.0","0.0","0.0","9.0","8.583333333333334","0.4166666666666661","30","1329"
"BUCU00ROU","G","GPS","2024-05-10T07:45:00","2024-05-10T07:59:30","42.495","43.3275","0.5319539453749726","4","-0.8325000000000031","0.0","0.000520833333333325","-0.000520833333333325","10.0","9.3","0.6999999999999993","30","1020"
"BUCU00ROU","R","GLONASS","2024-05-10T07:45:00","2024-05-10T07:59:30","37.335","36.86625","2.491931563399496","4","0.46875","0.0217391304347826","0.002792920840409175","0.018946209594373428","9.166666666666666","9.516666666666666","-0.34999999999999964","30","828"
"BUCU00ROU","C","BeiDou","2024-05-10T08:00:00","2024-05-10T08:14:30","39.7","39.95875","0.9553042709001144","4","-0.25874999999999915","0.0","0.013055677317923575","-0.013055677317923575","14.0","14.933333333333334","-0.9333333333333336","30","1470"
"BUCU00ROU","E","Galileo","2024-05-10T08:00:00","2024-05-10T08:14:30","40.9","41.3425","1.46181109130649","4","-0.44250000000000256","0.0","0.0","0.0","8.233333333333333","8.633333333333333","-0.40000000000000036","30","1216"
"BUCU00ROU","G","GPS","2024-05-10T08:00:00","2024-05-10T08:14:30","43.3","43.53375","1.7461260693317675","4","-0.23375000000000057","0.0","0.00074043795822715","-0.00074043795822715","10.0","9.383333333333333","0.6166666666666671","30","1020"
"BUCU00ROU","R","GLONASS","2024-05-10T08:00:00","2024-05-10T08:14:30","38.895","36.86625","1.6302012912520945","4","2.0287500000000023","0.0","0.0118684858811159","-0.0118684858811159","8.0","9.191666666666666","-1.1916666666666664","30","720"
"BUCU00ROU","C","BeiDou","2024-05-10T08:15:00","2024-05-10T08:29:30","39.35","40.144999999999996","0.3100000000000002","4","-0.7949999999999946","0.0","0.001279578010770875","-0.001279578010770875","14.333333333333334","14.649999999999999","-0.31666666666666465","30","1509"
"BUCU00ROU","E","Galileo","2024-05-10T08:15:00","2024-05-10T08:29:30","39.15","42.1875","0.6142407237123465","4","-3.0375000000000014","0.0017746228926353","0.0","0.0017746228926353","7.733333333333333","8.108333333333334","-0.3750000000000009","30","1127"
"BUCU00ROU","G","GPS","2024-05-10T08:15:00","2024-05-10T08:29:30","42.995","41.7375","2.0862146741566847","4","1.2575000000000003","0.0","0.000265111346765625","-0.000265111346765625","10.0","10.075","-0.07499999999999929","30","1020"
"BUCU00ROU","R","GLONASS","2024-05-10T08:15:00","2024-05-10T08:29:30","39.76","38.56375","1.9700904167068083","4","1.1962499999999991","0.0056899004267425","0.0012388107416879501","0.00445108968505455","7.9","8.441666666666666","-0.5416666666666661","30","703"
"BUCU00ROU","C","BeiDou","2024-05-10T08:30:00","2024-05-10T08:44:30","38.65","40.1875","0.3010398644698098","4","-1.5375000000000014","0.0011997600479904","0.0","0.0011997600479904","15.8","14.808333333333334","0.9916666666666671","30","1667"
"BUCU00ROU","E","Galileo","2024-05-10T08:30:00","2024-05-10T08:44:30","46.25","41.7875","1.333151029203618","4","4.462499999999999","0.0","0.0","0.0","5.133333333333334","8.266666666666667","-3.1333333333333337","30","770"
"BUCU00ROU","G","GPS","2024-05-10T08:30:00","2024-05-10T08:44:30","41.845","41.598749999999995","0.6381010238721341","4","0.2462500000000034","0.0","0.00070356472795495","-0.00070356472795495","10.166666666666666","10.108333333333334","0.058333333333331794","30","1030"
"BUCU00ROU","R","GLONASS","2024-05-10T08:30:00","2024-05-10T08:44:30","38.79","38.7625","0.8178987304876645","4","0.027499999999996305","0.0269058295964125","0.0","0.0269058295964125","7.433333333333334","8.175","-0.7416666666666671","30","669"
"BUCU00ROU","C","BeiDou","2024-05-10T08:45:00","2024-05-10T08:59:30","38.95","40.1875","1.6002421691731545","4","-1.2374999999999972","0.0","0.0026496215527739","-0.0026496215527739","18.0","14.575","3.4250000000000007","30","1890"
"BUCU00ROU","E","Galileo","2024-05-10T08:45:00","2024-05-10T08:59:30","48.395","41.6","1.740033524581256","4","6.795000000000002","0.0","0.0","0.0","5.0","8.6","-3.5999999999999996","30","750"
"BUCU00ROU","G","GPS","2024-05-10T08:45:00","2024-05-10T08:59:30","39.78","41.02375","1.1748572608335575","4","-1.2437499999999986","0.0009225092250922","0.00110432482446165","-0.00018181559936945","11.066666666666666","10.55","0.5166666666666657","30","1084"
"BUCU00ROU","R","GLONASS","2024-05-10T08:45:00","2024-05-10T08:59:30","38.59","38.4125","0.5068283733178334","4","0.177500000000002","0.0026702269692923","0.007937394277519525","-0.005267167308227225","8.0","8.2","-0.1999999999999993","30","749"
"BUCU00ROU","C","BeiDou","2024-05-10T09:00:00","2024-05-10T09:14:30","40.24","40.69375","0.6431093090084533","4","-0.45374999999999943","0.0031762837480148","0.000927988121752025","0.002248295626262775","18.0","13.716666666666667","4.283333333333333","30","1889"
"BUCU00ROU","E","Galileo","2024-05-10T09:00:00","2024-05-10T09:14:30","43.77","41.697500000000005","1.481218529904799","4","2.072499999999998","0.0","0.0","0.0","5.633333333333334","8.441666666666666","-2.8083333333333327","30","845"
"BUCU00ROU","G","GPS","2024-05-10T09:00:00","2024-05-10T09:14:30","38.25","40.29625","2.198072545815235","4","-2.0462500000000006","0.0055762081784386","0.0","0.0055762081784386","11.0","11.525","-0.5250000000000004","30","1076"
"BUCU00ROU","R","GLONASS","2024-05-10T09:00:00","2024-05-10T09:14:30","37.35","38.16","1.1482958387686233","4","-0.8099999999999952","0.0035211267605633","0.0031634365299102003","0.00035769023065309984","8.866666666666667","8.05","0.8166666666666664","30","852"
"BUCU00ROU","C","BeiDou","2024-05-10T09:15:00","2024-05-10T09:29:30","39.75","40.2875","1.841364982832032","4","-0.5375000000000014","0.0186097427476737","0.001268230818008875","0.017341511929664825","17.7","13.825","3.875","30","1827"
"BUCU00ROU","E","Galileo","2024-05-10T09:15:00","2024-05-10T09:29:30","42.35","41.53625","0.9592998749087822","4","0.8137499999999989","0.0","0.0","0.0","6.0","8.458333333333334","-2.458333333333334","30","900"
"BUCU00ROU","G","GPS","2024-05-10T09:15:00","2024-05-10T09:29:30","39.75","39.685","3.0133978606660397","4","0.06499999999999773","0.0","0.0009517443340972499","-0.0009517443340972499","10.0","11.666666666666666","-1.666666666666666","30","990"
"BUCU00ROU","R","GLONASS","2024-05-10T09:15:00","2024-05-10T09:29:30","36.345","36.932500000000005","2.297366245653199","4","-0.5875000000000057","0.0267326732673267","0.009923633373535275","0.016809039893791428","10.033333333333331","9.008333333333333","1.0249999999999986","30","1010"
"BUCU00ROU","C","BeiDou","2024-05-10T09:30:00","2024-05-10T09:44:30","40.75","40.38875","0.9071050563927707","4","0.3612499999999983","0.0082508250825082","0.005953980855874751","0.002296844226633449","17.533333333333335","14.466666666666667","3.066666666666668","30","1818"
"BUCU00ROU","E","Galileo","2024-05-10T09:30:00","2024-05-10T09:44:30","43.195","40.5125","1.2505831972857027","4","2.6824999999999974","0.0","0.00018882175226585","-0.00018882175226585","6.0","8.5","-2.5","30","900"
"BUCU00ROU","G","GPS","2024-05-10T09:30:00","2024-05-10T09:44:30","39.065","41.72375","0.9070683087103604","4","-2.658750000000005","0.0009242144177449","0.0011853190219353","-0.0002611046041903999","10.833333333333334","10.208333333333334","0.625","30","1082"
"BUCU00ROU","R","GLONASS","2024-05-10T09:30:00","2024-05-10T09:44:30","38.75","36.4925","2.0033700773113954","4","2.2575000000000003","0.0020942408376963","0.01191245477202605","-0.00981821393432975","9.3","8.891666666666667","0.4083333333333332","30","955"
"BUCU00ROU","C","BeiDou","2024-05-10T09:45:00","2024-05-10T09:59:30","41.7","40.825","1.0372238588334437","4","0.875","0.0011098779134295","0.000149700598802375","0.000960177314627125","17.066666666666666","14.258333333333333","2.8083333333333336","30","1802"
"BUCU00ROU","E","Galileo","2024-05-10T09:45:00","2024-05-10T09:59:30","42.85","41.625","2.1470367175869773","4","1.2250000000000014","0.0","0.00027654867256635","-0.00027654867256635","6.333333333333333","8.283333333333333","-1.9500000000000002","30","948"
"BUCU00ROU","G","GPS","2024-05-10T09:45:00","2024-05-10T09:59:30","39.15","41.636250000000004","2.024579688890183","4","-2.4862500000000054","0.0043630017452006","0.0","0.0043630017452006","11.3","10.516666666666666","0.783333333333335","30","1146"
"BUCU00ROU","R","GLONASS","2024-05-10T09:45:00","2024-05-10T09:59:30","40.55","37.0675","1.732476551067864","4","3.4824999999999946","0.0","0.0119255984459006","-0.0119255984459006","8.0","8.316666666666666","-0.31666666666666643","30","840"
"BUCU00ROU","C","BeiDou","2024-05-10T10:00:00","2024-05-10T10:14:30","42.0","40.386250000000004","1.0584215842470348","4","1.613749999999996","0.0","0.0","0.0","17.0","14.741666666666667","2.258333333333333","30","1798"
"BUCU00ROU","E","Galileo","2024-05-10T10:00:00","2024-05-10T10:14:30","40.9","42.150000000000006","2.4224333496163166","4","-1.250000000000007","0.0","0.00040551500405515","-0.00040551500405515","7.7","8.016666666666667","-0.3166666666666673","30","1153"
"BUCU00ROU","G","GPS","2024-05-10T10:00:00","2024-05-10T10:14:30","38.7","41.9575","2.8395378145043217","4","-3.2575000000000003","0.0","0.001075731497418225","-0.001075731497418225","11.5","10.55","0.9499999999999993","30","1199"
"BUCU00ROU","R","GLONASS","2024-05-10T10:00:00","2024-05-10T10:14:30","40.2","37.90375","1.6844750666008708","4","2.2962500000000006","0.0","0.001587301587301575","-0.001587301587301575","8.0","7.908333333333333","0.09166666666666679","30","840"
"BUCU00ROU","C","BeiDou","2024-05-10T10:15:00","2024-05-10T10:29:30","40.815","39.40375","1.9644947399607198","4","1.4112499999999955","0.0","0.0001596424010217","-0.0001596424010217","17.533333333333335","15.475","2.0583333333333353","30","1844"
"BUCU00ROU","E","Galileo","2024-05-10T10:15:00","2024-05-10T10:29:30","41.35","43.84625","3.2095725961566917","4","-2.4962499999999963","0.0","0.000218914185639225","-0.000218914185639225","7.666666666666667","7.375","0.29166666666666696","30","1150"
"BUCU00ROU","G","GPS","2024-05-10T10:15:00","2024-05-10T10:29:30","39.0","42.1125","1.2743462376188557","4","-3.112499999999997","0.0045004500450045","0.0","0.0045004500450045","10.8","10.25","0.5500000000000007","30","1111"
"BUCU00ROU","R","GLONASS","2024-05-10T10:15:00","2024-05-10T10:29:30","39.190000000000005","38.325","2.1963985673521704","4","0.865000000000002","0.0","0.0075339948257557","-0.0075339948257557","8.966666666666667","7.8999999999999995","1.0666666666666673","30","869"
"BUCU00ROU","C","BeiDou","2024-05-10T10:30:00","2024-05-10T10:44:30","40.35","38.972500000000004","1.3916506985111867","4","1.3774999999999977","0.0","0.001207342160649525","-0.001207342160649525","17.666666666666668","17.175","0.49166666666666714","30","1846"
"BUCU00ROU","E","Galileo","2024-05-10T10:30:00","2024-05-10T10:44:30","40.5","45.4975","3.521648524957217","4","-4.997500000000002","0.0","0.0","0.0","8.0","7.05","0.9500000000000002","30","1192"
"BUCU00ROU","G","GPS","2024-05-10T10:30:00","2024-05-10T10:44:30","41.9","41.2025","0.5449541265097425","4","0.697499999999998","0.0","0.000950832298047425","-0.000950832298047425","10.0","10.766666666666666","-0.7666666666666657","30","1020"
"BUCU00ROU","R","GLONASS","2024-05-10T10:30:00","2024-05-10T10:44:30","38.295","38.36125","1.8494610701498966","4","-0.06624999999999659","0.0","0.007194389511462675","-0.007194389511462675","9.0","7.5","1.5","30","870"
"BUCU00ROU","C","BeiDou","2024-05-10T10:45:00","2024-05-10T10:59:30","40.85","39.02625","1.2524467719894024","4","1.823750000000004","0.0","0.009484802707743375","-0.009484802707743375","17.766666666666666","17.65833333333333","0.10833333333333428","30","1884"
"BUCU00ROU","E","Galileo","2024-05-10T10:45:00","2024-05-10T10:59:30","39.915","46.144999999999996","3.4113804634878644","4","-6.229999999999997","0.0009057971014492","0.0","0.0009057971014492","7.766666666666667","7.0","0.7666666666666666","30","1104"
"BUCU00ROU","G","GPS","2024-05-10T10:45:00","2024-05-10T10:59:30","41.53","39.65125","0.8543064926203772","4","1.8787500000000037","0.0","0.002087664630150875","-0.002087664630150875","10.133333333333333","11.483333333333333","-1.3499999999999996","30","1027"
"BUCU00ROU","R","GLONASS","2024-05-10T10:45:00","2024-05-10T10:59:30","35.53","38.2875","1.3579242737845632","4","-2.7575000000000003","0.0064724919093851","0.002898550724637675","0.0035739411847474246","9.366666666666667","7.775","1.5916666666666668","30","927"
"BUCU00ROU","C","BeiDou","2024-05-10T11:00:00","2024-05-10T11:14:30","40.95","41.00625","0.07739239842086215","4","-0.05624999999999858","0.0","0.013388007286013224","-0.013388007286013224","17.366666666666667","17.241666666666667","0.125","30","1833"
"BUCU00ROU","E","Galileo","2024-05-10T11:00:00","2024-05-10T11:14:30","41.3","45.3125","4.211962131833572","4","-4.012500000000003","0.0","0.0","0.0","7.466666666666667","7.016666666666667","0.4500000000000002","30","1120"
"BUCU00ROU","G","GPS","2024-05-10T11:00:00","2024-05-10T11:14:30","39.4","39.11","1.2369586357945326","4","0.28999999999999915","0.0017953321364452","0.005106116355768875","-0.0033107842193236753","11.166666666666666","11.366666666666667","-0.20000000000000107","30","1114"
"BUCU00ROU","R","GLONASS","2024-05-10T11:00:00","2024-05-10T11:14:30","33.85","37.958749999999995","1.6013347297384983","4","-4.1087499999999935","0.0088987764182424","0.000595238095238075","0.008303538323004324","8.966666666666667","9.1","-0.13333333333333286","30","899"
"BUCU00ROU","C","BeiDou","2024-05-10T11:15:00","2024-05-10T11:29:30","41.4","41.6","0.29337120967583963","4","-0.20000000000000284","0.0","0.0016825574873808","-0.0016825574873808","18.0","16.866666666666667","1.1333333333333329","30","1890"
"BUCU00ROU","E","Galileo","2024-05-10T11:15:00","2024-05-10T11:29:30","42.17","41.35","3.761568821648755","4","0.8200000000000003","0.0","0.0004359197907585","-0.0004359197907585","8.633333333333333","7.683333333333334","0.9499999999999993","30","1295"
"BUCU00ROU","G","GPS","2024-05-10T11:15:00","2024-05-10T11:29:30","39.67","40.3525","0.6734178989800197","4","-0.6824999999999974","0.0009451795841209","0.001597434514176075","-0.000652254930055175","10.6","10.675","-0.07500000000000107","30","1058"
"BUCU00ROU","R","GLONASS","2024-05-10T11:15:00","2024-05-10T11:29:30","35.77","37.2","1.7958284996067966","4","-1.4299999999999997","0.0209944751381215","0.010093733497623625","0.010900741640497874","9.7","10.125","-0.4250000000000007","30","905"
"BUCU00ROU","C","BeiDou","2024-05-10T11:30:00","2024-05-10T11:44:30","41.455000000000005","41.625","0.08660254037844327","4","-0.1699999999999946","0.0","0.0016166960611405","-0.0016166960611405","18.53333333333333","16.84166666666667","1.6916666666666629","30","1952"
"BUCU00ROU","E","Galileo","2024-05-10T11:30:00","2024-05-10T11:44:30","43.3","43.3075","2.3524225102363436","4","-0.007500000000000284","0.0","0.0","0.0","9.0","7.291666666666666","1.708333333333334","30","1350"
"BUCU00ROU","G","GPS","2024-05-10T11:30:00","2024-05-10T11:44:30","37.445","40.355000000000004","1.0692442814124994","4","-2.9100000000000037","0.0054054054054054","0.0006893382352941","0.004716067170111299","11.0","10.916666666666666","0.08333333333333393","30","1110"
